Record ID,Title,Author,Journal,Publisher,OriginalPaperDate,OriginalPaperDOI,Reason,Subject
64538.0,Model transformation and code generation using a secure business process model,M Mythily;Beaulah David;R Venkatesan;Iwin Thanakumar Joseph,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-07-28,10.3233/jifs-231359,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;
64503.0,Model extraction via active learning by fusing prior and posterior knowledge from unlabeled data,Lijun Gao;Kai Liu;Wenjun Liu;Jiehong Wu;Xiao Jin,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-03-19,10.3233/jifs-239504,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;
64485.0,Mobile game props recommendation for machine learning,Can Yang;Ping Li,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2022-12-03,10.3233/jifs-220703,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Business - Marketing;(B/T) Data Science;
64478.0,Method for multiple attribute decision making with single-valued neutrosophic information and application to development level evaluation of rural preschool education,Shangjie Tang;Youkun Zhong,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-11-17,10.3233/jifs-233121,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(SOC) Education;
64465.0,Metaheruistic optimization based machine-learning approach for analysis of academic students’ strategies,Lu Wang,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-04-06,10.3233/jifs-234021,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(SOC) Education;
64464.0,Medical image segmentation using hybrid Contrast Limited Adaptive Histogram Equalization (CLAHE) and expectation maximization algorithm,K C Prabu Shankar;S Prayla Shyry,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-10-28,10.3233/jifs-233931,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Informed/Patient Consent - None/Withdrawn;Investigation by Journal/Publisher;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(HSC) Radiology/Imaging;
64463.0,Medical diagnosis based on lattice ordered q-rung linear diophantine fuzzy hypersoft matrices,Surya Annamalai;Vimala Jayakumar,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-05-03,10.3233/jifs-219414,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(HSC) Medicine - General;
64458.0,Lung cancer detection using RF-K-means and classification with optimized ANN algorithm,O Kalaipriya;S Dhandapani,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-12-06,10.3233/jifs-233845,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(HSC) Medicine - Oncology;(HSC) Medicine - Pulmonology;(HSC) Radiology/Imaging;
64455.0,Location of medical warehouse applying BBTOPSIS based multi-criteria decision making with basic uncertain information,Zhifu Tao;Xinyu Wang;Benji Zhu;Peng Wu,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-04-17,10.3233/jifs-223835,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Business - General;(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(HSC) Medicine - General;
64454.0,Load balancing in virtual machines of cloud environments using two-level particle swarm optimization algorithm,Chunrong Zhou;Zhenghong Jiang,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-07-22,10.3233/jifs-230828,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
64453.0,Linear diophantine multi-fuzzy soft similarity measures: An analysis on alternative-fuel,Jeevitha Kannan;Vimala Jayakumar;Mahalakshmi Pethaperumal;Nithya Sri Shanmugam,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-04-30,10.3233/jifs-219415,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
64452.0,Leveraging domain-adapted transformer based models for disaster-specific tweet classification,Pardeep Singh;Monika Singh;Nitin Kumar Singh;Prativa Das;Satish Chand,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-04-26,10.3233/jifs-219419,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Article;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
64450.0,KS-SDN-DDoS: A Kafka streams-based real-time DDoS attack classification approach for SDN environment,Amandeep Kaur;C Rama Krishna;Nilesh Vishwasrao Patil,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-04-23,10.3233/JIFS-219405,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
64449.0,KasNAT: Non-autoregressive machine translation for Kashmiri to English using knowledge distillation,Shailashree K Sheshadri;Deepa Gupta,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-04-26,10.3233/jifs-219383,Complaints about Company/Institution;Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
64448.0,Joint computational and optimized resource allocation in edge computing networks,Hanumanthu Bukya;Raghuram Bhukya;A Harshavardhan,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-04-26,10.3233/JIFS-219421,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
64416.0,Intuitionistic uncertain linguistic prioritized aggregation operators and their application to multi-criteria decision making,Xinfan Wang;Lina Zhang;Huan Zhou;Xuebin Wang,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-10-10,10.3233/jifs-223829,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Business - Management;(B/T) Data Science;
64405.0,Intelligent recommendation method for offline course resources tax law based on chaos particle swarm optimization algorithm,Huang Jingjing;Zhang Xu,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-09-20,10.3233/jifs-233095,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;(SOC) Education;
64403.0,Intelligent fuzzy edge computing for real-time decision making in IoT-based digital twin environments,N Prasath;A Arun;B Saravanan;Kanagaraj Kamaraj,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-10-27,10.3233/jifs-233495,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(B/T) Technology;
64399.0,Intelligent acquisition of single-valued neutrosophic numbers based on emotional tendency analysis and its application in emergency decision making,Ruipu Tan;Chong Chen;Wende Zhang;Lehua Yang;Hangfei Ma,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-09-29,10.3233/jifs-231039,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(B/T) Technology;(HSC) Public Health and Safety;
64398.0,Integrating evaluation grid method and support vector regression for automobile trade booth design,Xinhui Kang;Shin’ya Nagasawa,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-02-14,10.3233/jifs-223364,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Business - Marketing;(B/T) Data Science;
64397.0,Innovative exponential TODIM-CoCoSo framework for uncertain multiple-attribute group decision-making in the effectiveness evaluation of short video marketing strategies,Bin Zhang,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-12-26,10.3233/jifs-236767,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Business - Marketing;(B/T) Data Science;
64386.0,Incomplete intuitionistic fuzzy behavioral group decision-making based on multigranulation probabilistic rough sets and MULTIMOORA for water quality inspection,Wenhui Bai;Chao Zhang;Yanhui Zhai;Arun Kumar Sangaiah,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2022-12-13,10.3233/jifs-222385,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(ENV) Ground/Surface Water;
64371.0,Improving sleeping quality and health under CPS: An analysis based on EEG data and support vector machine algorithm,R Subhashini;G R Hemalakshmi;R Rajalakshmi;Chuang Chen,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-09-07,10.3233/jifs-230765,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(HSC) Medicine - Neurology;
